event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22047953102,1,6104.60,0.00,0.00,6104.60,6104.60,2372,0.421585,2.57
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22047953200,56,3247946.87,1209062.31,30000.00,4487009.18,80125.16,8118,6.898251,552.72
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051020201,1,0.00,0.00,0.00,0.00,0.00,2819,0.354736,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051020505,1,0.00,0.00,0.00,0.00,0.00,1745,0.573066,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051020515,1,0.00,0.00,0.00,0.00,0.00,3118,0.320718,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051020516,1,1769.67,3797.36,0.00,5567.03,5567.03,4752,0.210438,1.17
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051020517,2,0.00,17858.35,0.00,17858.35,8929.17,3702,0.540249,4.82
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051021300,1,0.00,0.00,0.00,0.00,0.00,3111,0.321440,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051021804,1,0.00,0.00,0.00,0.00,0.00,2010,0.497512,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051023002,1,4055.96,0.00,0.00,4055.96,4055.96,5068,0.197316,0.80
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22051023300,1,0.00,0.00,0.00,0.00,0.00,1603,0.623830,0.00
